t1,t2,t3,t4,t5,t6,brs
27,65,22,95,55,46,423
73,7,86,17,70,65,474
98,77,95,13,18,99,542
14,74,59,45,3,99,473
2,9,6,8,96,26,546
18,64,20,87,4,11,500
91,74,82,15,40,9,486
17,16,17,3,99,63,511
90,88,6,35,30,95,505
45,29,5,63,32,41,412
42,35,39,50,86,70,393
32,82,80,65,3,62,458
6,86,32,17,26,83,490
13,22,52,37,39,0,442
24,69,39,46,1,26,434
64,46,31,22,21,3,442
31,60,95,30,99,78,475
5,71,44,36,26,44,417
48,91,38,26,56,36,401
87,60,22,86,10,54,459
92,76,91,70,64,3,495
72,28,64,82,17,49,427
82,82,0,46,45,40,435
14,74,93,40,43,8,464
25,81,91,49,30,28,442
98,41,85,14,74,8,497
58,58,63,15,69,16,421
7,69,81,75,73,41,454
82,79,63,47,33,90,438
3,22,22,29,45,96,476
67,44,74,26,25,65,414
69,24,10,97,98,71,505
25,6,64,1,38,10,485
55,81,50,81,59,46,385
89,32,72,11,34,15,471
81,66,36,50,67,87,420
10,98,50,51,18,86,461
34,44,78,86,79,97,466
67,49,80,25,35,76,417
49,35,96,20,89,71,455
44,4,67,4,66,11,472
44,39,86,13,65,88,446
84,16,42,86,78,50,444
76,39,44,34,19,61,403
65,37,48,15,86,42,411
1,11,38,20,77,59,468
62,17,65,69,33,38,411
61,78,21,40,59,18,422
32,90,98,34,2,72,495
38,57,75,72,20,36,413
95,68,26,36,30,49,424
31,17,87,43,4,99,493
41,90,2,3,40,80,486
13,56,30,90,27,35,443
21,80,2,53,30,41,441
24,92,34,32,73,5,472
14,73,81,6,62,72,472
94,83,54,65,61,16,446
23,98,86,91,46,90,500
95,63,51,68,86,64,433
35,74,2,28,48,70,433
23,7,62,53,36,65,417
59,70,97,33,36,60,421
66,32,75,88,32,95,464
31,9,78,21,8,81,492
53,20,37,30,57,84,410
49,24,96,17,15,77,470
1,32,56,40,84,36,433
79,91,20,20,34,21,477
16,38,79,81,46,55,418
93,33,56,35,25,96,455
0,81,10,98,61,67,501
38,99,9,44,54,98,463
68,82,12,22,70,89,479
38,2,28,11,91,81,495
72,27,10,41,11,34,450
60,37,4,64,79,2,463
72,78,33,30,28,2,459
43,89,54,32,70,86,428
91,69,76,95,33,98,501
93,45,10,84,33,32,459
11,93,32,40,88,61,462
75,27,76,70,37,78,439
76,34,92,34,92,51,447
17,87,26,51,63,88,450
87,67,85,2,43,24,473
4,57,52,28,67,83,431
62,80,79,55,80,33,428
13,61,25,94,66,92,479
73,98,50,33,10,97,479
69,53,9,28,47,81,422
37,82,18,75,75,49,431
23,5,92,15,45,40,465
74,83,84,78,30,35,458
35,30,35,86,4,42,441
37,59,97,61,33,51,402
30,76,15,61,79,35,439
54,20,5,46,81,96,463
94,8,81,96,29,87,525
25,11,25,73,96,60,471
77,21,80,65,17,18,469
97,4,57,0,6,75,522
88,49,33,38,75,5,440
37,33,57,39,21,96,425
49,80,98,70,31,19,452
77,33,77,66,75,3,463
19,51,35,68,60,63,392
63,10,2,18,65,68,469
29,95,45,72,63,71,431
44,69,49,41,30,26,380
98,45,47,26,17,40,424
13,58,63,32,69,11,437
45,47,22,77,33,67,399
75,66,23,83,96,73,475
12,6,82,91,39,90,509
85,26,91,74,55,47,436
77,91,95,90,9,61,510
13,44,22,71,81,78,454
75,22,3,64,59,14,462
68,94,41,1,44,68,447
54,9,88,84,99,42,478
12,23,81,60,40,3,465
96,88,1,76,54,81,499
12,32,24,23,16,94,488
87,56,40,56,21,9,432
94,95,57,35,38,65,442
32,73,96,98,33,10,495
23,80,17,98,14,39,487
26,70,65,61,67,42,399
99,59,5,33,12,69,480
27,44,10,36,85,37,432
29,23,40,75,32,89,442
32,16,34,22,15,68,450
5,92,79,62,59,43,448
46,95,92,85,77,9,498
61,3,73,2,29,16,486
78,34,78,44,6,0,474
60,40,27,27,95,63,427
20,38,70,60,87,85,448
1,4,5,32,50,67,477
19,52,76,77,95,20,465
42,12,83,87,42,93,470
48,33,15,23,40,48,393
31,91,72,28,25,7,474
25,50,54,52,2,2,430
42,71,65,46,4,59,406
92,14,30,8,44,71,469
51,79,89,7,40,81,457
22,41,19,61,0,29,451
38,50,69,84,17,95,447
98,51,68,67,46,96,439
73,26,24,47,85,35,428
98,20,64,5,89,45,484
30,48,13,2,65,67,441
54,21,23,19,91,38,446
22,94,9,82,67,70,486
60,3,84,16,78,62,469
81,78,77,62,35,44,423
87,44,66,36,57,48,385
3,63,36,25,52,30,423
91,50,3,77,55,89,464
83,37,79,1,18,53,462
41,96,29,62,49,75,417
99,23,84,97,0,95,556
2,38,88,80,63,50,445
66,22,2,99,2,82,524
82,23,46,72,90,85,464
19,61,2,91,68,54,457
14,45,9,43,31,25,433
11,45,43,56,47,5,406
53,78,15,15,30,31,442
54,95,35,10,51,1,457
41,44,75,80,29,44,399
99,99,74,69,27,72,491
48,63,30,79,49,57,375
52,78,93,46,79,53,414
58,75,94,40,27,4,459
45,78,9,83,78,59,448
21,90,62,77,52,33,431
30,3,67,35,38,57,420
19,74,19,38,96,41,455
52,9,95,89,84,31,484
73,46,41,82,24,47,399
68,52,55,21,93,28,423
90,31,34,45,82,38,426
1,76,22,45,29,5,475
45,32,0,20,91,92,488
81,39,9,75,11,33,466
26,18,35,13,25,13,470
25,19,61,43,41,7,427
18,4,28,59,66,58,436
2,42,48,17,19,82,455
44,71,41,74,50,89,403
52,99,14,48,11,84,465
96,26,91,34,38,0,491
63,51,31,94,59,20,420
16,88,88,56,58,0,478
84,59,23,3,68,60,449
87,94,22,92,2,79,532
98,68,64,98,15,41,476
51,96,36,66,66,12,435
6,68,30,98,76,73,483
64,7,80,56,24,17,455
96,86,71,43,38,10,465
58,48,61,84,27,0,431
41,43,73,87,11,62,430
47,62,68,7,25,36,417
28,36,38,26,11,67,429
82,63,53,83,35,84,435
21,76,10,1,70,48,468
7,57,16,31,2,78,481
65,57,45,6,10,76,440
97,65,91,47,95,64,470
43,39,87,81,7,55,437
97,40,79,28,24,46,440
64,93,17,58,39,62,425
23,32,33,30,91,43,431
35,97,34,72,15,25,462
95,24,47,39,33,34,419
71,13,20,9,20,60,471
50,74,97,17,39,96,465
8,60,63,96,35,15,464
12,88,72,62,17,26,470
46,17,89,24,37,5,461
46,30,9,18,40,73,431
17,79,30,50,2,78,461
17,37,30,57,32,25,417
55,53,1,31,17,73,435
33,20,90,1,22,75,491
27,27,64,64,57,41,393
10,11,98,21,72,67,498
37,67,3,89,11,33,474
78,62,5,79,75,97,491
60,67,78,48,7,42,411
22,9,51,67,43,78,425
13,38,68,2,43,63,437
2,21,89,54,79,48,454
7,66,22,71,68,73,453
43,4,54,89,39,44,415
15,57,4,44,64,68,429
74,36,60,7,86,67,448
27,95,28,34,20,69,457
33,65,68,21,84,87,454
2,40,13,43,68,44,427
54,53,4,25,50,18,413
27,13,63,59,79,5,459
34,98,29,49,62,70,421
13,97,72,60,6,34,479
73,90,35,10,8,0,512
30,31,94,92,49,38,440
24,23,58,43,4,94,460
48,46,70,23,77,73,406
9,22,78,29,94,39,475
56,34,7,95,41,48,423
14,10,83,96,18,29,510
31,16,75,1,10,21,497
84,35,7,34,96,15,491
48,90,71,23,66,92,452
39,40,27,56,58,51,362
56,77,56,72,82,74,423
42,32,37,42,21,80,407
55,35,71,22,5,60,427
42,30,41,33,67,87,410
63,17,14,78,59,53,426
13,72,84,65,32,72,452
40,19,86,52,74,29,427
2,47,5,57,91,26,470
26,3,60,57,60,37,414
77,87,11,94,60,4,507
38,40,68,14,76,68,423
81,68,24,44,88,3,469
35,52,20,13,42,98,442
55,23,54,65,66,28,393
65,22,78,47,20,10,446
4,16,72,3,91,4,538
21,73,20,66,71,82,455
68,35,58,97,28,79,443
14,60,22,49,34,59,402
5,55,97,10,19,2,518
46,24,89,33,56,92,437
14,39,66,92,61,45,424
70,39,0,45,50,27,411
85,74,27,60,75,18,453
68,70,94,62,27,97,469
9,15,14,7,93,75,525
68,53,15,78,33,59,414
19,50,57,28,34,72,401
88,89,85,59,68,72,467
52,36,49,37,7,16,408
79,27,76,86,7,12,498
95,23,8,50,44,65,438
1,23,95,85,6,46,506
40,61,66,11,42,71,408
88,36,38,26,94,37,447
46,24,76,2,38,86,454
12,53,74,98,7,74,484
85,4,46,96,94,34,494
56,83,54,68,16,73,423
37,98,87,2,78,68,496
6,22,95,37,70,59,462
44,49,22,44,59,2,399
26,99,32,76,71,96,488
88,30,63,4,20,88,488
87,25,1,32,74,74,480
60,58,27,29,70,90,426
77,59,96,60,80,20,457
3,59,87,90,73,7,503
3,43,77,48,4,31,449
78,69,3,89,5,4,527
17,41,94,97,31,58,463
12,19,92,93,76,15,518
73,34,75,50,2,75,441
68,8,74,89,30,59,456
13,72,70,10,31,61,452
96,15,84,55,32,48,443
23,1,83,17,12,3,528
85,46,77,3,55,93,465
21,94,62,89,85,53,467
61,61,84,43,43,86,410
67,38,56,1,49,8,429
59,76,36,6,94,3,487
43,37,68,81,29,64,407
19,94,77,25,14,97,513
17,10,67,55,2,68,464
28,2,68,36,70,87,462
79,58,24,95,4,40,467
81,21,94,43,39,96,471
58,1,26,51,75,85,446
16,44,71,95,34,84,459
2,75,37,2,37,98,497
51,13,36,91,27,52,421
75,50,98,64,54,23,423
75,16,21,57,10,68,456
4,0,20,15,92,4,550
60,50,39,92,78,60,406
66,71,84,67,69,0,462
7,29,21,10,89,81,505
13,46,38,58,59,92,415
70,25,89,36,75,35,441
34,26,37,6,89,27,460
77,15,19,41,92,56,453
80,79,85,52,85,31,455
7,12,41,60,41,89,450
78,58,77,58,12,29,434
77,53,40,93,48,88,427
41,92,27,16,81,87,479
62,67,6,74,45,21,434
67,17,60,8,23,46,435
32,63,39,12,15,60,427
76,78,35,8,67,17,464
15,17,0,46,77,61,462
4,65,31,7,83,86,495
30,56,54,7,91,18,449
41,78,45,13,78,37,422
35,54,80,15,30,77,434
16,32,35,19,28,50,421
93,37,89,90,7,76,508
82,62,64,1,16,88,483
9,49,16,15,81,54,448
19,67,16,75,34,78,454
84,77,62,58,0,98,484
59,29,52,52,92,13,417
37,96,65,46,26,88,443
98,94,86,32,0,7,542
44,18,17,44,3,81,456
5,60,86,28,24,16,475
27,46,60,17,85,29,428
34,18,82,35,34,94,457
10,43,43,22,32,51,402
7,65,50,90,60,41,421
54,79,64,89,30,64,425
97,15,29,80,32,2,501
16,28,13,16,68,62,459
46,57,12,86,28,44,415
6,19,13,15,46,63,465
63,11,93,4,79,3,520
67,70,50,13,67,88,434
84,28,69,33,3,4,487
34,71,78,53,22,48,401
45,46,71,83,97,28,435
7,39,50,86,5,35,452
97,46,98,45,77,1,483
25,33,98,54,59,3,453
41,71,65,86,79,1,463
14,2,85,32,92,25,506
10,31,93,48,65,83,455
89,20,22,46,99,3,499
43,1,27,3,35,42,449
67,35,29,41,82,15,431
73,21,11,87,10,43,477
88,41,71,58,50,25,405
90,72,33,88,96,38,479
16,29,44,14,68,21,445
24,74,34,86,23,87,469
13,56,39,54,97,48,410
8,58,16,2,20,18,495
64,63,11,64,24,61,421
6,73,13,49,16,6,484
78,51,20,93,36,95,465
73,37,58,52,57,0,407
1,87,76,13,78,99,530
88,47,69,9,67,60,432
38,12,90,22,68,6,482
0,76,13,13,46,77,483
65,92,19,58,4,56,452
77,28,46,44,65,8,418
52,63,88,81,66,41,414
70,97,71,79,25,97,494
17,79,28,49,39,2,445
29,91,38,29,16,42,438
15,11,29,31,44,18,452
12,0,66,89,35,1,509
88,29,95,80,94,57,490
48,22,83,69,44,63,404
54,2,14,45,51,92,439
99,24,93,81,9,25,518
82,41,50,24,81,59,411
19,53,67,53,20,80,418
79,70,67,46,27,29,417
37,41,5,94,44,86,455
85,41,66,89,78,74,456
3,41,47,1,45,13,450
47,17,1,26,1,82,491
7,65,72,48,7,29,448
71,57,18,59,88,55,417
37,54,39,4,49,94,421
28,17,40,67,4,37,442
79,22,39,99,45,94,469
20,87,90,21,97,16,520
69,73,38,95,75,84,463
6,44,20,38,83,35,441
20,31,66,55,63,71,408
3,39,51,69,18,65,428
1,29,16,90,65,79,491
62,5,76,87,41,7,475
44,39,93,23,93,97,480
12,26,25,10,84,83,496
77,9,10,25,43,4,487
61,55,38,45,54,87,378
92,78,43,75,14,7,484
1,15,51,12,9,21,494
27,97,77,29,92,79,493
60,39,34,31,3,41,413
59,90,57,98,0,90,499
47,83,71,92,94,14,483
2,27,99,26,51,18,479
92,86,63,90,35,94,495
99,26,93,0,92,13,548
21,42,96,41,83,48,429
56,16,93,16,53,45,428
72,38,45,64,84,96,437
22,18,52,93,30,67,445
31,68,63,85,35,63,417
40,26,22,48,61,94,421
56,10,97,22,10,42,471
21,27,41,41,23,58,406
85,20,59,62,4,23,462
82,76,65,84,65,75,453
30,74,63,57,11,92,449
87,33,95,29,70,21,472
73,17,95,8,17,43,485
68,0,20,22,85,35,478
15,94,19,95,47,31,479
36,48,94,42,10,61,421
59,91,42,48,86,65,415
11,50,19,2,91,47,464
96,67,1,1,92,32,524
97,5,33,46,93,62,471
99,3,69,55,59,61,445
68,45,24,30,83,55,410
86,71,7,94,90,26,512
50,77,40,99,33,18,438
28,3,74,63,10,62,461
78,41,28,98,86,98,495
67,39,20,97,60,28,440
35,36,13,33,33,64,415
47,0,92,55,71,95,470
51,62,4,46,85,48,403
74,11,5,41,79,50,449
52,92,88,56,86,8,471
4,11,62,15,81,79,495
62,31,4,37,55,71,419
35,6,47,87,84,94,480
73,90,20,97,16,31,496
60,93,91,38,51,22,439
5,50,46,94,77,2,471
74,45,95,31,49,61,408
81,43,30,69,70,89,440
32,52,25,32,24,92,433
22,19,57,84,44,30,428
23,34,87,16,77,94,488
75,59,88,97,57,35,446
44,33,20,62,7,93,453
92,57,74,84,5,51,458
94,30,77,70,13,78,480
71,63,31,60,81,27,421
52,57,59,24,64,14,398
83,31,53,56,7,73,431
49,20,43,61,54,97,403
97,96,37,55,55,77,448
32,17,75,60,82,1,470
16,95,88,87,25,85,518
67,23,9,9,99,97,525
65,85,79,76,47,6,456
54,83,1,89,70,48,451
53,63,50,18,84,21,415
63,75,10,1,8,17,504
40,95,60,99,69,90,478
71,27,77,82,31,88,464
26,83,28,90,21,69,470
91,61,48,21,30,75,431
53,76,57,12,29,95,444
27,43,20,71,74,24,433
78,79,40,22,13,33,451
48,11,67,39,31,63,403
64,18,46,49,69,23,399
85,13,74,98,82,18,512
69,30,26,89,76,7,474
92,82,16,51,53,32,434
23,35,48,23,61,48,385
14,29,95,86,55,47,449
24,49,10,12,16,83,473
97,91,83,78,80,75,510
43,48,22,98,86,21,452
29,92,1,77,78,15,505
16,63,69,80,76,79,456
59,83,78,18,27,13,465
80,3,80,69,0,49,480
54,55,52,73,44,16,378
6,91,16,58,53,40,443
40,80,58,92,4,27,462
76,22,76,49,46,86,424
85,25,22,28,77,6,483
11,14,77,80,33,84,486
97,2,22,28,48,36,462
25,22,66,70,19,78,451
30,92,43,95,55,32,440
31,4,86,26,15,48,463
87,54,50,4,42,97,446
85,70,98,66,92,1,515
44,46,76,27,74,1,434
7,92,46,23,66,25,459
91,71,29,17,70,80,470
1,27,77,96,96,77,522
76,54,50,85,23,87,434
93,11,25,25,21,13,499
45,8,8,3,57,76,471
65,33,50,29,80,34,402
34,21,17,30,64,81,445
1,81,93,58,22,40,472
63,92,28,99,9,84,505
38,23,5,84,0,19,500
89,74,3,90,59,68,482
5,27,31,17,79,36,464
92,19,42,85,50,85,455
73,21,85,19,87,33,475
71,55,63,0,81,12,462
23,39,99,86,97,15,508
5,29,85,74,87,37,478
66,85,82,13,25,12,486
57,78,52,79,92,36,427
61,80,17,86,67,25,456
48,4,13,88,47,85,463
8,63,10,21,23,18,484
24,47,77,47,87,64,413
80,46,5,48,53,58,395
7,21,58,11,46,22,452
12,28,95,52,89,83,483
47,18,31,65,99,5,465
87,30,91,46,45,9,450
76,51,24,88,86,37,444
35,28,15,45,74,1,451
89,10,19,4,84,56,499
53,15,34,64,18,23,429
84,20,96,83,59,22,484
48,51,13,56,95,46,398
98,62,20,94,44,16,477
77,22,3,76,96,35,492
21,74,49,85,96,18,470
30,35,55,66,50,51,361
6,22,38,78,75,3,486
91,80,10,16,3,84,529
83,24,41,84,11,99,493
15,72,86,7,66,67,473
33,70,55,10,67,25,427
98,43,29,79,4,43,460
72,36,7,25,47,22,436
83,29,90,29,76,70,465
24,65,20,89,71,30,454
49,35,47,5,35,71,401
78,99,99,45,38,86,483
63,6,25,13,30,57,448
41,21,47,8,49,8,426
35,60,23,39,93,3,455
55,19,54,10,74,28,429
46,17,77,13,66,3,466
95,15,24,53,88,36,464
6,6,26,65,32,37,459
1,39,30,70,80,53,436
62,60,31,14,87,26,441
73,35,23,84,38,42,421
69,83,49,29,22,5,449
91,60,48,85,78,69,440
74,11,74,94,81,1,515
73,69,17,89,30,85,473
82,91,7,70,99,55,495
98,81,43,5,47,86,473
23,69,45,11,36,5,450
51,84,51,6,33,88,439
12,28,21,82,86,12,497
75,68,89,18,10,12,495
83,66,43,84,54,35,413
25,9,44,48,33,8,433
47,35,18,71,87,13,447
28,29,6,4,70,98,503
50,46,95,13,9,70,450
93,40,20,0,3,64,496
63,61,91,55,82,59,417
92,37,47,79,74,39,425
10,95,61,27,56,17,461
69,82,77,8,15,81,490
68,93,5,56,47,64,433
55,15,1,80,73,12,483
67,48,72,81,55,27,404
44,15,18,1,73,38,458
47,65,0,2,34,14,469
1,94,23,46,92,86,505
12,90,29,98,57,20,487
57,88,51,92,49,22,421
24,66,96,6,37,74,472
69,54,95,15,39,16,451
9,72,44,0,36,37,447
33,39,90,72,12,23,457
69,27,25,81,87,33,455
59,20,70,63,95,11,460
90,27,34,86,78,21,475
83,50,29,90,9,73,462
3,55,77,63,97,80,474
72,93,6,46,10,2,503
35,70,13,35,34,5,449
36,80,93,94,45,38,451
85,9,36,71,59,56,430
74,68,44,23,78,98,455
83,53,21,90,6,91,494
54,15,64,86,72,48,417
90,46,32,49,61,16,410
16,79,51,67,23,74,436
50,25,62,41,98,96,444
56,54,90,43,88,47,402
25,26,69,51,66,48,390
57,9,56,92,2,71,469
37,65,25,37,58,65,392
58,62,18,18,26,54,415
33,52,24,79,30,15,431
8,66,42,9,56,40,425
79,95,56,72,95,33,469
43,41,32,52,92,53,384
45,75,78,5,50,18,438
5,44,99,86,23,37,478
95,68,41,93,91,93,504
98,38,78,12,52,11,470
30,96,65,99,95,93,523
99,77,94,54,83,34,478
65,36,4,26,65,80,447
73,12,9,36,47,28,442
2,19,97,95,52,94,521
8,57,36,93,73,18,464
70,20,10,52,28,34,432
99,68,59,4,70,50,447
17,63,6,70,58,55,427
88,26,59,2,0,96,518
3,96,22,17,86,94,537
37,53,66,14,42,15,413
29,55,79,7,4,67,464
3,21,19,64,73,90,487
17,75,19,73,76,14,477
58,7,81,38,19,77,455
87,81,42,45,33,79,430
88,81,10,38,19,31,473
94,77,76,99,57,78,487
54,7,48,72,52,9,417
14,94,96,90,90,98,559
36,36,56,31,13,91,433
18,40,67,88,67,94,462
99,76,71,16,48,40,445
22,1,29,12,64,63,465
77,4,46,41,72,72,433
50,82,60,32,80,86,431
24,81,20,25,58,34,438
15,56,40,73,7,93,463
96,85,60,49,3,31,461
36,81,99,5,27,73,488
3,47,93,86,52,21,463
57,56,79,70,11,10,445
35,84,32,51,44,25,401
45,3,41,58,94,40,425
84,92,96,67,10,89,523
28,98,74,95,92,94,530
38,37,3,22,50,23,428
19,93,59,71,65,25,448
90,5,79,74,91,76,510
10,44,2,69,50,42,423
6,68,86,93,31,61,475
33,44,27,53,79,19,411
47,95,76,98,35,50,441
38,60,13,94,16,30,459
33,95,49,64,3,14,462
6,62,35,53,65,41,401
72,45,46,76,87,26,421
80,60,5,95,58,58,451
17,67,39,6,63,49,421
88,4,90,96,18,43,512
25,40,84,69,77,6,462
11,81,76,53,98,50,452
65,96,23,37,34,21,448
21,75,10,99,62,28,480
74,8,70,19,20,51,451
18,56,45,40,68,89,413
2,62,19,98,71,22,491
2,35,42,5,31,82,468
34,69,75,58,23,22,426
78,46,11,33,49,78,419
12,31,29,78,76,39,445
10,97,37,89,83,7,518
90,24,75,21,22,45,455
3,93,14,73,41,57,468
29,51,50,71,90,75,413
88,27,50,61,3,93,466
60,69,69,13,51,44,396
56,62,30,43,63,23,388
94,79,43,89,3,97,517
41,32,92,8,90,78,482
10,74,93,82,77,83,504
82,46,87,83,13,1,495
68,68,84,32,7,83,468
22,18,10,43,52,77,438
84,23,53,97,93,44,464
68,78,1,93,21,13,507
66,38,28,6,98,70,465
2,35,37,88,42,98,472
22,54,21,57,68,17,422
83,65,61,21,97,50,440
92,31,30,76,33,94,471
55,56,75,2,22,7,458
90,67,92,15,77,81,497
67,18,47,17,48,67,406
45,79,27,35,90,95,460
63,44,34,35,52,96,401
7,85,28,10,79,14,507
25,68,3,87,16,3,510
41,52,26,7,10,5,464
65,38,49,11,74,99,443
55,60,88,5,33,53,422
98,51,66,43,80,16,440
58,49,57,95,59,5,419
24,67,77,18,19,39,446
37,0,41,39,65,1,448
49,95,77,81,21,69,456
74,82,70,2,7,39,481
0,74,79,71,70,22,476
84,79,76,45,67,57,423
92,57,30,22,49,56,407
60,2,12,43,27,32,445
17,26,41,40,8,17,451
98,58,51,49,77,50,390
19,97,79,85,97,42,501
0,45,47,94,72,11,465
96,98,31,55,97,54,474
0,26,5,46,90,45,469
41,16,4,24,6,78,488
64,25,12,8,69,90,481
48,10,75,34,29,70,426
17,83,44,43,3,10,467
18,87,41,31,98,44,453
11,88,80,62,3,87,507
79,31,6,53,49,97,446
55,17,86,5,60,3,479
55,80,38,28,28,84,428
12,28,36,28,94,22,469
65,0,85,39,18,78,474
60,20,43,69,59,36,392
90,69,35,10,86,34,469
3,83,15,95,43,74,494
40,78,72,29,85,85,455
21,29,42,56,92,32,426
3,37,98,72,39,27,466
75,55,88,82,17,38,449
78,62,2,26,13,34,467
61,10,26,24,83,73,460
6,35,82,8,81,20,496
89,17,52,96,32,7,484
28,17,85,84,63,91,482
78,32,12,91,52,56,437
32,57,38,13,66,86,429
77,31,16,10,16,17,488
19,57,36,82,25,73,435
56,12,87,43,27,68,432
73,47,85,40,65,82,422
29,41,94,45,79,76,437
80,4,79,55,16,39,458
86,56,10,78,21,41,451
88,57,25,93,98,9,506
93,90,25,14,51,52,451
98,99,61,62,21,38,465
78,2,57,20,84,53,454
60,80,95,1,71,57,467
77,57,0,25,86,26,472
14,28,35,57,78,41,419
22,69,4,54,54,18,436
11,97,9,88,88,45,511
14,91,61,2,64,23,480
71,3,64,54,72,30,432
19,76,40,49,65,74,410
51,0,10,37,46,26,433
93,20,83,78,60,66,465
15,41,33,14,47,49,401
71,34,27,70,54,53,391
22,88,68,12,33,82,474
4,63,61,28,13,68,450
9,7,33,96,29,10,509
91,22,66,51,85,20,455
53,55,34,62,8,9,422
96,52,66,75,85,56,436
48,25,35,10,87,47,423
3,27,23,59,95,85,489
46,84,60,26,15,13,446
69,39,11,21,68,22,446
81,8,10,57,94,49,468
21,18,13,89,58,56,454
87,93,5,86,95,45,515
47,13,54,51,76,69,394
37,31,77,38,88,40,421
25,78,93,69,79,75,474
51,41,61,30,95,89,429
82,55,89,79,93,19,484
25,59,44,20,77,87,437
44,7,90,77,66,14,471
41,31,80,60,46,59,384
64,40,51,49,92,77,399
83,63,26,52,71,80,428
55,25,85,71,47,7,435
65,15,72,66,93,66,452
6,36,32,74,61,59,423
5,64,28,39,60,89,444
16,80,19,97,73,89,508
6,15,41,50,17,94,467
5,48,91,5,99,70,505
62,75,10,9,86,73,481
69,98,60,27,39,15,449
63,17,89,42,41,16,438
46,37,12,58,9,70,426
94,97,65,61,59,98,480
91,22,2,82,88,43,497
86,37,21,97,75,44,459
84,57,34,47,17,21,424
72,96,95,44,15,59,467
6,99,86,14,53,29,492
54,98,77,85,36,60,443
31,90,1,62,61,77,462
6,86,47,8,92,84,504
90,34,5,23,82,27,485
89,6,87,7,88,61,516
85,53,37,40,21,25,417
60,66,16,15,10,67,455
37,97,29,28,86,0,491
17,86,43,9,40,86,465
82,12,38,14,96,28,488
18,14,46,21,69,21,450
84,53,47,38,49,68,374
91,99,30,97,52,35,478
25,21,96,79,45,75,462
92,66,84,38,39,72,441
27,25,19,77,58,91,458
34,78,0,75,73,40,455
91,96,41,57,3,6,497
84,8,28,99,3,22,524
10,95,3,42,74,7,509
69,48,98,96,69,70,459
74,4,42,24,74,15,465
38,78,7,43,6,83,469
8,93,28,49,93,0,503
26,92,58,14,56,62,432
20,87,64,69,23,98,479
32,71,26,38,33,69,413
90,30,8,1,18,53,488
71,24,82,65,37,7,453
50,46,21,38,75,93,416
21,45,38,30,58,59,385
0,88,57,3,87,5,527
82,2,29,20,7,24,501
1,33,10,61,3,47,468
52,73,69,88,87,57,432
92,56,1,0,39,98,509
14,65,94,4,33,69,480
56,15,99,85,56,32,453
81,32,44,13,33,77,438
28,57,9,8,98,61,474
86,62,23,35,49,69,413
44,34,7,0,69,62,448
20,74,28,60,38,46,404
38,28,28,83,76,17,450
25,86,57,11,79,70,460
31,76,22,59,24,52,413
19,2,95,31,3,46,495
46,57,19,20,28,17,428
63,90,12,38,27,29,449
7,10,39,45,44,28,427
75,47,39,5,75,88,450
34,90,81,50,89,93,474
97,48,82,9,53,22,456
80,42,47,75,69,60,399
42,2,43,42,15,1,455
70,87,2,6,46,32,473
0,86,9,15,64,74,503
85,94,45,9,65,68,462
56,4,70,4,49,76,448
96,46,24,63,46,54,400
24,8,51,88,78,3,485
7,78,60,69,28,64,440
56,96,97,68,43,97,476
33,61,90,88,64,68,443
62,83,45,82,3,16,466
95,25,66,54,13,99,480
21,46,60,24,91,78,441
83,28,42,54,9,6,454
68,73,5,34,45,33,426
68,59,55,22,38,9,416
63,20,40,62,40,29,398
36,28,98,69,57,78,442
3,73,36,38,42,89,445
80,62,96,89,81,98,512
94,49,91,72,28,27,456
10,27,87,81,94,33,495
97,30,72,40,25,68,445
84,52,78,43,44,26,404
19,18,19,57,39,92,456
78,31,14,45,44,5,440
88,55,12,34,51,36,415
6,91,21,39,3,64,488
60,71,66,41,17,81,424
76,47,1,94,53,90,469
0,16,9,14,10,42,509
46,60,44,14,76,47,387
64,25,73,91,42,8,456
8,65,47,58,93,18,446
70,28,78,98,30,30,461
75,69,81,25,29,83,458
66,41,48,18,48,65,378
46,15,40,53,51,29,376
26,24,42,67,42,89,424
72,61,57,13,97,9,469
63,3,19,56,90,83,474
5,88,60,95,5,67,504
57,34,11,40,6,89,457
75,45,81,56,42,67,396
33,23,79,56,91,80,454
20,4,42,53,77,84,451
10,11,42,91,20,19,490
85,85,96,19,63,48,466
6,48,87,59,81,27,449
61,85,30,73,95,89,478
1,56,70,44,82,93,460
53,80,42,38,86,55,398
10,31,87,45,32,98,469
42,3,45,1,75,21,464
7,80,21,59,1,85,498
94,98,4,39,11,70,511
45,20,87,75,13,53,440
53,40,61,6,98,18,451
95,14,48,36,17,39,442
79,50,36,37,13,98,444
24,51,91,54,1,90,465
68,40,55,49,44,44,348
74,78,88,3,9,1,530
15,43,68,94,7,71,471
38,10,17,8,69,40,457
62,84,49,92,50,95,439
56,71,91,76,37,50,412
69,73,57,48,1,43,410
72,88,68,78,16,78,473
69,31,22,43,32,24,418
57,80,17,34,44,74,419
18,49,32,83,68,81,436
96,16,65,38,84,30,464
17,53,57,63,96,69,426
15,22,98,64,36,14,477
45,74,19,88,49,71,423
15,21,13,80,17,7,508
69,41,79,69,79,23,436
63,46,81,13,6,73,455
67,16,16,0,7,26,503
78,51,2,2,10,54,472
22,16,9,2,2,73,523
30,16,98,4,1,74,523
32,71,98,14,37,94,483
46,90,47,82,80,52,415
34,85,1,67,99,86,506
16,45,63,94,45,91,445
