t1,t2,t3,t4,t5,t6,brs
72,15,70,63,63,45,412
9,34,64,77,97,59,458
86,10,81,76,84,6,515
89,76,98,92,85,37,508
90,50,99,75,87,72,479
58,58,99,78,81,18,461
86,73,94,4,99,56,509
91,56,76,40,76,91,455
99,31,81,94,76,67,491
23,87,43,74,53,81,433
82,90,4,56,13,34,480
84,60,97,37,34,16,457
34,73,88,73,54,79,438
59,34,88,63,75,94,450
4,86,65,77,48,54,434
55,94,2,88,84,84,508
61,45,54,72,39,42,364
59,80,61,61,94,71,432
77,89,65,54,99,86,476
48,62,46,20,24,35,390
86,75,43,56,64,95,438
94,89,63,27,41,54,436
84,57,88,82,87,94,498
9,89,42,92,27,69,475
96,69,96,51,35,71,453
24,99,77,8,26,57,478
75,86,98,4,90,26,523
98,89,68,35,71,95,491
71,64,8,80,90,83,485
23,92,4,91,92,28,523
35,42,40,69,98,49,403
83,58,62,61,0,92,461
34,31,89,67,10,70,454
87,3,95,31,94,93,539
35,74,21,50,50,66,388
30,55,57,26,99,35,423
74,31,5,49,86,82,460
76,11,70,16,25,89,486
84,99,97,80,86,9,542
52,63,17,24,27,65,415
51,37,82,99,7,94,486
66,85,3,3,90,90,529
41,93,65,64,47,15,422
12,8,16,51,80,99,497
71,95,26,93,86,30,493
75,57,54,0,92,3,479
68,6,65,72,24,43,435
79,55,13,35,73,55,418
88,77,51,93,3,68,479
63,67,44,99,76,64,430
58,45,70,82,26,61,404
91,94,88,88,15,94,545
15,22,68,53,99,63,450
92,52,35,69,12,65,435
31,86,99,30,50,69,447
97,46,83,17,94,88,503
78,59,10,92,89,50,463
10,96,79,13,62,74,492
59,14,61,24,93,55,434
57,69,81,4,87,28,466
72,55,21,33,49,65,392
84,75,40,91,73,33,454
52,38,21,57,79,66,399
98,48,50,74,93,80,452
15,18,88,66,70,67,462
89,83,32,77,71,12,480
17,71,53,10,95,43,452
50,79,94,22,97,69,472
50,99,70,54,40,60,398
51,94,57,63,45,99,424
6,94,99,55,98,15,529
24,91,47,62,75,75,436
71,62,42,50,20,85,410
13,28,42,74,97,4,486
64,67,92,58,73,20,439
88,76,97,88,69,52,476
83,60,11,86,82,46,458
40,53,68,86,90,98,460
99,62,93,50,68,19,458
96,79,74,1,7,98,543
93,94,73,20,15,6,522
96,24,84,86,92,28,510
88,18,42,88,84,73,477
94,66,68,85,59,22,455
61,31,37,75,82,73,427
30,6,92,86,76,52,474
95,50,20,95,55,3,476
24,86,67,32,53,49,404
32,24,86,95,70,65,464
77,80,41,85,30,92,467
64,7,66,65,8,74,458
13,96,77,57,28,95,488
16,5,27,59,25,22,465
77,51,84,33,75,99,458
82,75,60,41,3,63,440
30,59,94,17,83,88,481
79,2,14,71,91,52,481
12,65,69,30,52,98,446
78,94,12,59,70,8,485
94,11,67,50,55,64,424
42,68,70,53,51,81,386
2,98,81,23,63,10,510
61,21,72,95,1,23,486
85,72,22,87,47,52,431
79,62,85,30,29,47,423
17,83,0,95,36,41,486
80,1,77,73,68,57,459
10,98,84,75,67,54,473
86,68,61,8,35,65,441
53,80,9,14,5,57,465
77,97,50,57,77,75,439
98,3,8,16,17,72,528
42,95,6,99,84,22,511
74,77,58,66,67,20,427
1,59,98,19,50,51,442
37,35,86,89,91,83,481
76,60,55,50,38,32,375
69,71,14,84,24,27,462
72,90,85,69,85,64,471
63,22,87,13,80,64,463
9,84,3,96,41,59,489
32,9,94,72,50,93,472
1,82,97,82,83,19,528
88,73,24,80,75,90,487
38,79,85,33,80,71,448
94,75,53,48,94,82,455
14,73,28,51,87,97,470
91,21,81,51,89,38,457
23,5,56,76,31,23,452
75,38,30,41,32,15,420
48,66,29,53,28,32,384
88,17,36,20,73,7,483
54,18,88,57,69,87,442
68,50,91,8,82,73,461
29,26,29,93,73,60,445
44,80,66,77,95,72,451
0,82,59,70,25,97,487
91,6,54,67,2,66,474
61,66,25,87,28,71,436
31,67,81,99,41,36,442
72,31,72,3,56,78,448
95,17,77,79,91,0,529
54,79,90,38,76,2,463
88,96,56,84,36,17,475
63,59,53,61,65,24,382
9,63,57,98,80,38,455
29,26,59,5,9,28,463
45,87,70,60,79,78,434
78,84,17,81,88,20,498
22,96,79,38,83,56,458
92,41,14,96,11,38,486
73,73,47,89,20,5,466
29,96,74,86,15,75,491
18,4,52,8,52,13,463
99,52,51,2,91,95,491
90,86,5,92,89,71,528
40,61,87,53,99,64,429
91,62,57,44,92,86,449
77,18,63,56,64,41,405
21,93,80,41,87,33,468
45,53,58,98,89,80,438
72,98,78,38,52,66,433
72,61,77,22,78,99,470
53,61,68,66,59,85,398
77,43,93,95,16,26,483
81,69,67,85,55,70,433
39,42,50,43,52,4,376
51,2,92,57,65,30,437
53,79,78,64,99,89,468
79,75,87,98,61,84,490
50,65,6,46,27,57,396
92,40,15,70,30,92,472
19,96,83,30,77,39,471
89,52,97,79,73,31,464
1,22,7,73,40,86,491
91,77,52,71,4,1,490
76,52,70,65,4,32,431
56,54,87,53,60,49,366
33,30,19,34,8,37,439
18,30,89,35,52,69,430
30,24,7,79,8,64,476
93,67,28,91,56,62,446
34,96,70,81,57,41,433
68,82,59,53,80,49,398
95,67,99,24,23,62,480
29,91,52,38,55,69,404
28,97,34,71,93,3,499
36,15,99,96,44,79,482
47,55,22,29,82,3,438
22,60,58,10,19,54,424
49,90,65,6,12,97,488
54,87,98,56,76,76,453
9,1,99,98,87,52,530
47,64,91,24,51,86,425
57,15,82,12,77,69,462
54,82,86,68,81,61,438
96,63,45,35,57,69,409
64,50,69,52,51,62,354
19,97,53,93,63,97,489
98,11,0,33,52,80,489
56,61,18,42,29,3,427
31,55,66,89,77,40,420
65,50,57,68,60,34,371
1,82,56,73,81,83,479
52,66,50,71,88,73,406
25,54,21,33,55,18,414
81,93,15,65,9,61,480
68,39,35,74,1,65,435
94,88,79,97,74,82,520
28,58,67,74,94,14,455
24,67,54,95,5,74,465
98,63,50,90,15,10,480
95,87,81,83,75,63,490
51,91,57,76,14,92,458
30,64,12,68,89,87,470
7,62,18,60,38,2,459
50,40,88,1,65,60,426
91,86,61,60,35,87,455
68,50,55,2,84,38,421
93,75,55,65,62,54,410
0,36,65,5,24,71,473
76,54,91,65,62,28,425
74,64,29,99,60,73,446
59,81,94,43,24,87,458
87,76,63,78,29,87,467
17,60,10,92,44,20,463
63,99,51,21,81,89,467
53,55,10,88,6,58,442
33,6,53,85,50,51,404
63,63,54,68,45,57,365
78,49,86,26,9,87,470
59,61,86,53,37,87,414
55,8,76,55,70,79,432
48,97,25,11,71,56,443
82,44,67,33,72,91,439
52,65,29,76,57,67,393
21,33,23,47,85,65,428
99,23,97,78,91,64,511
44,74,21,18,66,61,421
22,63,63,58,96,23,439
58,64,2,59,54,62,400
4,63,90,90,92,7,528
14,54,65,18,37,8,444
70,46,82,44,76,83,425
24,27,96,13,38,98,494
92,82,94,95,71,20,519
10,91,31,63,24,84,476
14,58,54,70,39,71,404
40,56,98,15,73,62,438
32,58,81,51,45,66,383
61,61,63,49,84,77,402
60,93,95,77,48,3,478
54,25,93,78,54,6,452
85,76,65,54,83,52,421
9,70,42,79,38,50,413
56,78,84,35,99,74,461
44,64,88,45,32,87,421
71,53,51,51,30,40,360
97,60,64,84,52,51,414
89,99,68,84,29,55,471
16,34,10,86,77,95,501
0,16,83,96,20,94,540
70,95,26,60,95,26,472
94,72,87,48,58,83,451
83,61,48,77,33,63,407
53,92,82,43,88,97,474
14,0,0,29,49,89,498
88,61,98,51,26,82,459
54,93,10,0,61,35,466
83,38,97,79,80,77,483
91,70,55,62,91,58,433
78,34,63,1,25,94,478
80,58,52,82,69,90,437
69,96,99,70,33,92,498
16,19,71,20,64,93,476
63,99,14,39,51,79,443
26,94,53,50,77,50,403
67,85,70,72,73,17,455
58,35,59,66,62,85,400
99,56,98,49,71,60,440
28,26,28,90,73,89,473
3,58,74,15,83,7,493
68,10,69,24,17,58,447
39,19,51,36,50,44,365
37,66,77,93,97,71,472
57,80,57,34,83,83,431
21,71,16,69,86,78,471
68,39,8,81,15,58,448
15,6,61,2,83,88,512
53,59,83,41,3,64,419
3,86,48,92,69,62,462
51,95,72,72,76,54,426
34,65,59,78,85,13,444
99,65,37,56,96,78,462
76,48,84,79,88,91,475
68,94,87,66,70,82,473
93,84,54,52,54,47,395
92,17,14,72,33,49,453
75,76,86,98,38,99,501
91,25,66,99,83,83,502
56,80,99,57,99,83,480
81,66,15,73,50,51,411
8,12,19,34,22,98,504
22,72,90,78,85,6,501
60,11,94,80,50,66,444
51,56,50,8,75,89,418
26,87,56,12,95,91,495
63,83,91,48,0,13,479
66,78,77,61,90,33,444
71,79,70,71,84,27,453
81,62,27,74,70,36,428
56,68,91,57,95,37,435
51,43,67,55,98,84,417
57,97,97,32,69,81,474
43,9,94,77,73,62,458
56,38,62,99,86,79,449
53,90,19,24,17,86,472
76,90,1,72,3,18,519
57,65,90,69,5,83,464
4,77,49,73,40,2,457
95,96,93,61,87,20,517
78,65,97,10,74,62,471
27,78,51,55,8,22,430
48,81,26,81,47,99,443
87,8,51,88,77,84,484
22,71,63,88,8,16,479
99,99,3,71,9,78,539
87,52,57,25,4,73,444
33,10,33,2,99,59,482
58,65,32,81,22,68,422
7,98,23,23,56,47,456
83,89,3,86,87,54,501
71,65,96,79,94,30,480
96,74,79,89,46,95,492
88,90,75,39,84,12,490
2,2,61,36,51,48,426
86,91,98,14,59,49,475
40,87,78,20,97,79,485
78,88,65,74,40,42,427
21,18,83,84,83,92,507
46,49,69,64,33,87,395
88,92,42,83,1,4,519
84,89,34,44,52,94,445
47,61,66,5,88,56,423
62,92,63,10,0,81,492
82,63,8,22,51,89,459
88,91,12,8,98,69,530
98,19,69,95,52,56,456
26,70,79,31,97,3,489
85,98,84,60,56,41,447
95,99,75,57,42,87,476
90,58,26,13,56,33,435
75,70,70,32,90,69,447
61,79,12,68,31,78,447
50,73,73,99,52,97,450
82,73,64,94,9,35,473
58,79,90,94,51,70,448
95,38,56,62,79,93,452
55,12,26,10,61,59,430
59,28,60,46,13,91,426
80,63,9,41,62,91,450
50,16,87,65,75,60,426
47,89,68,94,68,96,473
29,84,14,57,68,79,449
82,57,0,58,25,97,473
2,56,5,97,60,6,503
59,96,78,91,98,12,515
63,95,50,3,77,64,451
96,81,91,2,94,60,525
65,72,14,96,89,55,468
93,80,26,92,26,93,510
0,58,2,55,77,51,443
76,13,93,58,81,58,458
12,53,23,69,57,75,423
33,79,82,79,63,44,430
57,68,56,92,23,65,420
64,10,66,9,55,79,449
96,43,8,92,81,84,506
52,44,86,93,15,83,459
61,98,31,92,71,58,454
62,35,9,99,85,61,467
85,90,77,71,99,64,492
78,5,22,6,29,39,478
36,77,72,76,41,9,442
75,62,11,9,62,31,451
56,84,77,99,27,92,486
5,87,81,53,86,3,503
66,55,95,95,67,41,442
47,72,65,0,82,71,447
2,7,78,95,56,91,515
95,46,57,13,88,15,469
8,58,88,39,51,30,423
90,52,52,68,81,96,445
17,34,3,91,79,83,502
11,72,73,67,9,63,459
72,80,74,84,71,44,442
85,50,53,64,64,65,387
63,97,53,48,11,97,455
99,86,64,52,7,50,449
25,9,35,40,72,79,444
24,67,90,50,73,1,459
75,69,50,86,98,51,435
17,50,56,96,75,51,416
25,52,73,60,34,69,399
51,21,6,63,68,76,435
56,57,68,36,76,17,408
85,27,81,68,50,53,415
74,63,46,20,22,63,415
97,97,65,52,76,53,446
69,71,33,88,63,88,451
52,87,82,12,82,39,456
68,80,42,67,68,65,411
52,56,26,9,98,98,473
98,37,53,59,68,36,409
81,76,76,82,78,76,475
91,62,71,66,55,15,435
64,5,79,94,56,89,482
63,45,45,78,59,73,387
92,36,82,66,94,52,455
7,77,98,89,25,64,500
57,71,47,58,56,85,385
98,62,86,85,95,43,488
68,38,49,93,96,16,457
83,0,61,89,84,60,482
65,60,89,60,9,74,444
35,40,69,34,53,96,412
57,62,87,66,39,81,419
89,93,41,82,9,86,504
78,91,15,93,58,67,477
62,55,99,99,71,68,460
2,82,26,64,89,89,500
76,39,89,25,76,61,442
79,16,58,85,61,80,452
60,66,82,10,84,80,467
90,20,62,20,28,92,479
99,19,66,85,43,58,450
95,47,64,3,73,8,477
96,92,75,86,13,32,508
53,73,52,12,28,31,410
6,95,86,54,76,94,504
8,72,85,11,76,97,515
85,71,52,85,16,73,455
18,92,90,69,82,73,493
54,61,25,8,59,99,444
75,54,83,4,92,71,476
19,92,55,28,11,39,452
11,79,73,25,47,67,439
61,86,30,13,74,64,446
78,58,81,85,56,85,449
91,97,89,60,90,88,521
92,95,78,14,75,68,499
29,93,62,56,52,86,425
77,36,1,10,60,90,483
97,10,98,72,53,7,507
86,93,65,37,69,77,458
57,50,60,57,9,80,400
56,66,53,82,53,53,369
96,62,70,63,90,17,469
13,57,96,89,93,26,500
80,91,3,83,87,3,539
72,74,74,1,88,71,483
93,25,98,52,99,70,492
87,51,72,83,80,92,471
40,96,74,90,56,35,445
97,5,47,35,90,15,487
97,28,57,66,66,1,461
18,65,60,19,83,72,447
74,84,88,34,53,36,433
46,91,51,97,61,81,440
71,32,4,94,96,34,494
67,79,61,48,9,69,423
10,64,79,97,55,95,485
4,17,49,17,31,47,435
64,69,93,53,74,75,434
36,99,77,3,86,36,490
51,4,89,51,23,24,443
55,52,74,64,44,90,396
95,75,68,34,27,51,432
61,91,84,77,78,78,475
28,83,81,64,63,95,463
42,7,1,73,74,50,450
88,50,50,65,46,52,364
68,84,67,91,58,83,457
65,33,77,59,73,60,406
98,23,64,91,35,68,467
18,4,80,65,68,83,478
96,13,39,66,83,28,468
45,26,53,43,85,84,411
13,61,99,62,42,90,461
51,25,64,92,57,61,405
57,22,23,38,24,84,436
41,48,55,83,52,77,382
16,62,57,18,99,54,442
10,20,71,56,51,14,437
76,93,18,95,51,51,453
61,83,76,70,57,46,406
22,54,81,50,60,30,397
36,82,73,8,1,50,463
72,72,76,84,13,74,470
34,95,39,72,13,96,480
99,92,56,53,25,33,446
92,66,91,90,81,76,502
9,80,52,92,88,31,476
89,90,9,41,27,81,486
77,2,12,75,65,69,476
94,24,19,65,20,88,487
11,95,94,72,84,13,525
73,72,51,70,76,81,429
13,17,61,70,27,63,440
42,79,75,87,8,87,482
12,43,56,49,88,61,404
88,66,66,61,22,83,447
44,31,61,71,89,88,438
14,39,2,36,56,94,461
95,82,15,51,38,26,452
14,74,66,78,63,69,441
17,89,6,99,75,51,495
4,8,22,85,91,35,509
43,83,81,78,81,34,450
71,78,51,78,83,13,453
69,90,56,39,29,75,426
79,98,41,77,26,69,460
17,81,68,86,36,93,479
11,94,5,68,32,90,507
37,50,33,63,24,45,376
46,64,13,71,27,19,432
48,84,35,3,51,27,424
1,40,95,14,98,33,507
25,57,50,73,13,77,423
75,58,54,8,15,72,440
50,27,71,84,82,94,459
58,11,52,46,45,88,399
56,59,4,95,64,18,456
73,41,73,53,81,26,417
59,54,38,73,1,11,439
69,96,92,77,68,18,489
57,76,53,66,69,62,389
42,27,72,80,54,24,416
71,54,60,97,77,51,416
56,96,73,96,37,71,460
78,77,57,64,76,93,451
77,0,3,64,58,84,484
65,81,63,66,89,85,455
95,24,62,16,54,30,444
12,28,46,19,92,31,457
99,58,9,65,89,3,503
98,85,22,21,60,61,465
64,73,88,62,16,58,434
63,84,63,93,65,58,432
69,56,58,13,95,92,462
73,18,26,96,70,98,497
44,70,43,88,12,64,426
71,8,61,87,76,55,447
89,55,31,93,76,84,471
88,86,18,65,2,83,506
69,55,46,69,70,79,401
77,55,57,73,97,80,445
56,16,16,53,67,86,434
36,30,97,74,83,28,463
82,77,13,90,91,77,509
97,79,80,42,55,87,461
21,85,9,97,93,0,548
21,90,95,59,90,99,517
53,92,63,96,88,81,479
8,76,57,95,92,45,471
78,98,2,59,73,46,464
15,3,85,70,68,27,481
42,93,17,88,68,58,452
73,46,38,9,93,88,464
23,60,88,8,41,68,447
34,32,85,26,97,74,467
24,69,68,73,34,13,442
60,50,59,62,76,0,412
71,88,95,60,22,91,488
94,91,53,92,64,72,472
14,88,46,55,48,63,401
33,83,59,54,65,76,409
80,88,91,44,53,99,472
27,81,66,30,15,54,432
64,53,50,8,12,73,424
98,74,12,99,6,92,549
57,46,98,88,52,47,406
54,27,93,62,55,52,394
81,71,58,70,78,98,462
26,93,57,41,95,85,467
72,25,40,27,70,71,424
83,44,90,55,25,88,451
51,62,67,10,8,65,431
15,99,38,55,37,85,452
84,61,69,25,62,64,420
97,56,12,54,55,53,408
60,85,29,8,94,48,457
81,89,18,57,68,5,476
4,48,66,62,99,94,473
53,82,41,71,80,53,403
84,68,83,38,86,79,467
67,76,59,23,81,37,427
55,70,81,99,39,20,450
40,99,2,55,88,67,471
58,33,99,14,67,91,472
91,83,43,96,20,35,475
44,60,50,89,71,89,420
52,43,39,91,21,63,406
59,94,74,18,74,78,466
52,67,28,80,51,75,402
85,2,67,35,92,86,497
7,33,70,90,73,44,452
20,95,48,74,21,94,477
79,6,42,52,82,54,423
72,60,44,78,95,74,440
56,56,64,61,99,18,423
58,22,77,83,76,75,452
68,48,85,3,37,73,441
40,74,97,69,76,56,437
68,71,50,83,92,72,442
21,69,32,19,93,55,448
0,15,63,81,93,86,512
40,89,38,51,79,62,407
96,63,93,62,84,53,457
98,93,71,44,53,93,469
37,58,47,6,34,51,387
95,93,58,23,51,49,429
88,14,50,98,60,85,472
63,48,72,80,54,87,413
28,39,68,73,66,30,413
70,86,67,47,84,72,437
60,81,64,17,99,93,485
76,95,92,56,86,78,489
70,53,92,69,51,64,405
7,52,4,68,85,81,479
51,66,64,65,91,50,393
62,56,56,97,48,93,421
63,95,7,11,18,59,484
54,40,94,70,53,14,421
13,72,20,25,36,56,436
59,44,75,9,30,74,428
86,51,99,61,89,53,445
69,69,91,69,69,22,450
90,21,88,44,79,53,449
82,62,75,82,63,88,458
50,89,44,98,94,24,467
53,76,78,45,35,20,410
63,14,19,40,1,51,442
62,14,45,51,94,20,431
64,77,99,66,37,46,427
29,80,50,54,71,74,405
94,35,60,18,97,76,478
84,53,75,19,39,65,423
29,53,50,88,78,68,413
53,87,79,89,73,79,466
74,38,95,89,21,18,484
91,50,55,41,28,54,385
68,73,84,4,70,66,462
3,6,31,29,39,93,486
54,53,51,64,52,65,345
30,57,75,94,63,51,415
52,66,94,31,76,98,460
65,42,63,46,56,5,394
21,83,63,75,58,13,449
67,56,44,28,75,70,400
78,91,9,88,16,6,529
89,66,99,60,78,57,455
64,44,97,69,3,48,438
78,5,86,68,91,60,483
54,91,78,67,78,13,460
72,99,63,39,93,63,456
83,41,10,39,81,86,463
71,20,51,82,63,78,430
68,68,75,81,72,57,427
10,4,24,46,69,83,470
91,43,60,43,97,98,464
34,30,24,22,70,56,418
48,97,4,9,81,49,470
92,95,11,2,94,74,546
0,16,73,22,48,79,468
58,63,52,59,65,85,388
56,62,24,97,69,98,463
64,59,27,72,24,36,411
6,84,7,52,68,65,460
38,50,6,63,59,24,407
82,79,99,83,29,8,510
54,89,94,93,66,55,457
13,32,40,96,80,82,476
91,87,83,55,79,33,467
77,62,91,68,42,82,443
67,62,45,66,94,88,437
68,81,85,71,96,94,501
31,60,4,93,72,88,482
91,70,11,74,23,64,469
72,19,85,55,63,88,449
12,57,73,53,77,59,412
90,45,81,26,55,56,415
89,93,78,2,85,5,542
80,27,98,62,65,70,453
68,62,53,53,80,26,395
80,71,73,22,24,58,440
33,64,78,55,96,19,445
9,57,63,58,70,62,406
93,86,97,85,69,22,513
49,0,1,94,46,45,454
93,86,10,54,92,98,518
18,8,18,79,91,91,520
65,77,15,81,41,54,425
53,21,14,43,40,10,426
95,50,78,3,75,66,466
30,35,55,66,82,5,436
25,51,20,86,57,63,416
53,19,19,51,55,73,398
61,63,14,52,29,50,387
77,96,75,51,40,96,460
75,19,98,67,50,3,472
86,74,15,80,99,51,480
22,50,94,35,84,54,429
77,68,97,36,91,50,452
75,46,89,59,77,82,441
88,51,83,38,68,48,408
19,92,98,92,80,74,522
72,33,91,75,62,44,427
96,52,19,78,94,74,480
74,3,39,35,58,11,446
57,87,52,56,70,79,407
59,99,51,86,84,60,445
90,57,99,14,69,42,463
69,71,83,54,25,76,433
45,87,9,47,66,3,451
29,62,6,7,69,95,487
59,59,87,62,28,93,437
87,92,59,27,45,42,427
58,70,74,24,77,76,436
94,86,32,7,80,36,488
67,8,63,45,34,98,444
54,77,74,72,3,70,449
79,15,94,10,73,84,509
54,67,29,94,27,81,444
44,22,86,69,51,72,416
70,79,42,0,63,88,462
68,35,75,32,69,72,421
3,46,69,87,85,87,483
97,71,88,93,56,74,485
50,8,57,84,93,50,431
65,67,42,21,96,89,458
27,67,49,89,71,90,445
4,81,54,97,14,84,502
56,9,57,18,80,20,449
56,70,85,44,51,72,395
20,81,23,57,86,57,442
70,97,41,51,98,67,447
95,62,58,77,48,31,417
47,53,14,64,72,87,419
21,33,16,90,1,93,514
72,9,51,86,99,58,462
85,84,56,62,55,33,414
58,65,50,89,69,27,409
24,79,86,42,13,94,483
72,67,98,79,70,5,486
67,85,72,91,56,52,429
0,85,20,28,60,72,472
77,23,63,85,82,76,465
90,82,0,91,34,41,491
0,84,12,46,17,56,467
79,55,36,71,8,80,445
57,81,94,54,38,27,425
76,14,97,80,70,72,486
65,91,82,59,77,75,455
66,61,75,59,52,36,382
75,56,3,23,75,15,468
50,54,71,77,26,59,390
11,43,31,43,26,98,445
75,39,91,99,50,35,445
97,81,74,83,62,72,475
54,59,74,80,95,91,459
98,96,0,20,51,42,486
81,89,7,14,33,59,478
92,71,89,39,81,55,454
81,65,68,96,12,26,476
94,73,34,95,61,30,463
13,89,89,69,27,50,461
54,85,72,90,93,7,492
10,69,67,80,64,55,430
71,77,86,99,64,87,490
99,55,42,9,51,35,422
2,58,64,94,64,24,458
59,64,91,86,72,81,459
75,95,95,48,77,64,463
61,39,85,70,96,85,463
84,71,96,72,16,69,481
9,2,2,61,89,46,493
40,81,93,0,59,10,486
39,57,61,60,96,72,412
64,75,55,79,92,25,445
86,52,84,5,55,59,436
79,83,42,18,79,92,477
82,47,4,10,25,29,468
56,79,46,82,20,11,443
37,97,9,56,53,94,458
52,51,21,96,42,82,422
1,66,58,35,90,91,473
97,60,51,68,58,35,404
50,2,41,37,61,99,433
89,57,71,61,56,33,406
74,90,75,26,12,12,492
53,68,57,6,94,77,448
69,60,3,75,52,61,419
88,30,96,60,93,56,468
71,57,46,52,73,39,372
91,79,54,96,94,54,474
57,45,23,68,30,73,403
20,56,92,90,89,71,483
58,88,60,38,62,47,387
75,83,67,99,80,91,501
49,28,93,23,56,95,447
69,91,60,28,58,91,446
28,11,4,80,48,71,462
89,12,30,56,61,71,439
35,63,82,5,95,55,459
38,71,95,95,32,15,479
58,11,80,95,5,1,519
93,99,44,92,25,84,503
99,89,17,53,97,64,490
78,94,53,50,89,4,465
95,22,78,85,71,63,475
55,74,73,49,98,17,438
29,90,65,96,10,12,503
81,95,59,57,60,53,411
83,62,78,87,56,6,465
52,9,83,53,25,5,452
82,42,64,74,68,46,404
32,70,51,64,47,70,380
0,63,88,67,58,60,441
14,75,33,42,99,59,447
24,91,88,58,73,50,441
72,34,87,13,49,52,418
50,34,73,32,61,62,384
67,4,87,32,70,94,486
36,49,95,69,79,80,442
2,10,69,6,21,35,496
75,29,67,41,55,89,420
74,22,10,53,67,87,453
49,61,65,53,0,80,414
45,49,73,67,38,17,393
71,81,70,48,74,27,425
85,51,26,54,49,56,375
95,53,21,51,71,58,412
89,79,67,67,50,57,415
62,26,74,48,50,18,397
5,61,84,94,23,92,507
80,56,99,72,79,95,487
73,64,52,7,88,61,436
51,81,99,81,33,18,465
86,11,19,30,68,62,459
48,55,70,5,50,88,414
12,80,52,86,73,61,445
70,52,27,1,35,86,448
63,98,58,24,7,69,461
18,14,89,72,89,11,510
96,92,61,83,83,95,516
56,57,63,63,77,52,374
68,10,95,50,60,71,439
66,80,65,95,90,77,479
43,74,98,88,46,95,470
27,73,83,1,19,97,509
22,94,31,63,73,46,434
16,33,96,78,21,54,461
85,84,4,29,81,99,520
97,77,56,85,55,65,441
92,18,33,70,78,60,453
80,45,97,91,91,92,511
15,39,76,24,29,55,426
29,26,78,88,3,80,491
55,55,61,78,77,25,406
78,98,81,93,28,56,483
68,36,5,63,57,35,415
65,32,82,39,75,25,429
84,55,70,42,58,2,427
84,70,73,65,69,88,455
15,39,91,3,90,80,507
72,10,7,57,90,51,457
53,81,71,84,64,75,434
74,96,99,99,78,17,534
46,75,87,57,95,50,423
0,55,16,35,74,65,446
89,58,93,93,87,92,518
81,63,40,40,29,48,389
69,55,29,69,83,83,435
52,45,17,14,16,33,428
67,57,90,48,55,93,419
66,81,58,49,50,87,398
84,3,90,89,65,51,481
50,65,31,56,72,70,387
94,61,21,17,53,61,435
55,80,22,90,84,24,467
55,25,79,55,35,45,387
96,66,82,12,45,42,448
47,25,76,62,52,52,374
71,44,65,51,67,68,383
64,21,98,93,23,6,508
63,81,65,44,70,68,408
61,85,89,97,12,73,498
67,66,31,41,78,79,422
66,75,17,13,53,57,425
75,59,71,23,86,54,427
46,24,90,91,87,0,501
58,84,66,30,63,50,396
19,20,49,54,70,21,417
98,89,79,91,99,18,543
8,52,69,34,76,66,425
36,38,86,73,82,36,434
95,12,39,28,56,91,466
62,55,19,85,74,15,446
74,1,23,69,32,85,475
72,76,93,67,29,71,455
83,79,29,87,24,96,496
30,99,30,80,95,55,473
96,86,82,42,95,53,475
54,92,26,18,70,30,445
71,87,6,72,27,55,456
96,59,96,82,93,74,506
92,55,16,94,66,82,478
40,33,76,37,67,52,388
23,86,61,3,46,97,475
23,57,80,78,69,59,425
67,55,62,36,86,98,437
40,87,50,84,20,56,421
22,23,40,80,60,32,425
50,83,71,32,51,81,409
96,55,51,55,60,75,398
25,90,69,65,65,57,426
87,68,63,78,91,74,467
0,71,63,68,62,68,437
78,48,75,42,69,98,434
77,78,80,21,61,96,476
83,77,71,75,77,99,488
83,45,56,64,63,55,381
43,77,70,44,64,78,406
77,30,6,94,60,54,453
83,76,50,68,16,24,441
54,23,58,10,6,73,449
29,76,44,78,29,79,434
56,77,65,64,43,57,381
63,46,41,21,53,60,371
47,69,59,52,39,7,390
64,24,94,18,41,55,433
68,90,81,87,62,6,487
23,67,96,11,90,87,510
71,80,25,54,98,60,443
69,74,92,66,60,70,437
34,80,95,38,89,79,475
44,57,11,2,47,67,422
77,38,95,74,9,72,475
7,61,43,86,70,74,445
25,98,98,67,61,18,485
85,96,59,74,70,82,472
12,98,39,61,32,75,454
69,65,55,1,82,55,430
52,4,90,35,16,32,457
60,68,76,41,68,30,405
98,55,86,71,14,10,490
64,90,85,57,84,77,463
75,86,88,32,57,89,468
2,64,73,56,60,57,413
87,71,23,67,59,35,430
22,41,90,67,94,67,459
55,67,69,63,50,60,370
63,39,71,16,55,63,401
57,87,22,99,97,59,482
60,91,17,0,68,8,497
94,74,48,57,61,73,416
91,50,78,57,59,63,404
58,87,45,77,82,50,414
54,16,53,12,92,69,444
87,72,24,90,75,59,464
74,85,41,44,82,86,446
30,93,88,72,81,98,507
99,97,65,64,7,77,500
68,57,41,74,94,67,424
60,50,86,63,83,27,420
72,6,91,71,19,0,512
24,70,6,98,93,97,532
79,93,58,42,75,30,437
71,91,16,58,13,72,467
46,78,97,38,79,90,464
82,95,3,53,69,3,497
53,3,36,1,66,79,461
16,48,50,21,80,91,439
99,76,37,39,61,9,454
0,60,54,49,92,75,436
93,72,50,56,44,20,411
92,83,51,91,61,29,454
84,73,69,62,84,78,456
94,67,29,92,51,80,460
62,90,55,11,95,92,488
61,64,66,98,63,64,422
50,12,79,67,50,11,427
72,76,58,67,91,79,449
39,64,85,82,88,61,446
58,5,96,75,60,19,469
83,89,78,46,60,94,463
31,72,43,49,2,36,412
